"","logFC.Agegroup.","Pvalues","adjPvalues"
"NM_033387.4",-0.267949310289851,0.418170271058942,0.613090892856891
"NM_032728.4",-0.163339261993553,0.394362809461424,0.60497652538456
"NM_001353198.2",-0.231778745951712,0.148832203344633,0.549307502251699
"XM_024447382.1",-0.157151220956176,0.412046244664906,0.611063211213616
"NR_132980.1",-0.905232869066883,0.0582782235832206,0.545909611026749
"NM_001807.5",-0.0424162635560747,0.80478730181649,0.838277353106194
"NM_020469.3",-0.0689795318082247,0.836384548082383,0.862440275502627
"NM_181491.2",-0.219158913725111,0.137191020235497,0.549307502251699
"NM_000972.3",0.24512946980887,0.0891201984468079,0.549307502251699
"NM_001080515.3",-0.349881881652192,0.734001888727273,0.784016750390089
"NM_000787.4",-0.195570138187666,0.428708512629087,0.619130305022068
"NR_102735.1",-0.21822170989887,0.353252358013681,0.591021307642899
"NM_001355256.2",-0.283117082056105,0.0283927974152246,0.454912223779842
"NM_007371.4",-0.225447098350677,0.059508974569487,0.545909611026749
"NM_006334.4",-0.568265032741167,0.00177274199786041,0.0659096383819894
"NM_001282611.2",-0.275132475600313,0.420078318348366,0.614180551152136
"NR_038969.1",-0.193898565970315,0.443433866060759,0.623797337655203
"XM_011518698.3",-0.231076533167969,0.715696634350577,0.77134966970357
"XR_001746979.1",-0.213332980942175,0.238498031457789,0.568326235965891
"NM_016172.3",-0.128754581141632,0.239076711575451,0.568326235965891
"NM_181701.4",-0.21730695525858,0.274952971210891,0.571266423629509
"NM_001145639.1",-0.2132903189837,0.408050069734787,0.608560145143164
"NM_001200003.2",-0.156227697752225,0.38996936286617,0.604092949446064
"NM_017617.5",-0.0805776998584992,0.850504386431621,0.872466473523771
"XM_011518238.3",-0.213927424035616,0.369030950534904,0.597215328419853
"XM_017014273.2",-0.0244168217554083,0.920503428472449,0.931261099797698
"NR_003672.2",-0.14095325933094,0.397304174067513,0.605829644282888
"NM_032928.4",-0.219987739185676,0.0607802023743009,0.545909611026749
"NM_001039374.5",-0.186424788250473,0.374713711266458,0.599376592759365
"NR_024580.1",-0.214694486537589,0.400329184433056,0.606943351942235
"NM_001080482.4",-0.0649703774326491,0.88205857916464,0.897533291079809
"NM_206920.3",-0.137335273001835,0.412938101040553,0.611328131393281
"NM_001281297.2",-0.487774035965451,0.0301173758130427,0.468836208941421
"NM_153200.2",-0.213684029619052,0.371510095244238,0.59764186712908
"XR_001746323.1",-0.208009101523355,0.237992307417584,0.568326235965891
"NM_000954.6",-0.0932611401485803,0.7372524679805,0.786330326275635
"NM_207510.4",-0.202909106265757,0.402649270182218,0.607536610278535
"NM_015392.4",-0.130079101114206,0.493731760128528,0.646129108471449
"NM_207309.3",-0.260376270501003,0.137722664923899,0.549307502251699
"NR_027447.1",-0.191794199944791,0.416474677758864,0.612293419682432
"XM_024447525.1",-0.114989213006543,0.674248106626416,0.742902549094455
"XM_011518583.2",-0.10783604887843,0.752313188408129,0.797699541639332
"NM_003731.3",-0.203979344366193,0.127460054779616,0.549307502251699
"NM_001128228.3",-0.110378152456086,0.588155547874925,0.689411961971889
"NM_053045.2",-0.218788027379843,0.155957291436735,0.549307502251699
"XM_011518548.2",-0.147674736881971,0.626974478167865,0.711275398087594
"NM_031297.4",-0.0576512423933388,0.748923445384879,0.7955597038887
"NM_006088.6",-0.188537749650644,0.329153282564381,0.585496458402234
"NM_015456.5",-0.223507824395502,0.133460535422767,0.549307502251699
"NM_001004354.3",-0.166756770205382,0.418823146603108,0.613130360766886
"NR_104599.2",-0.0763390191444956,0.733122323147762,0.783654528982127
"XR_001746169.1",-0.182362971743212,0.610545703968964,0.701942009417532
"XM_017014597.2",-0.226359959948422,0.463310633997302,0.631094804411544
"NM_032477.3",-0.149513323031708,0.308001235402708,0.578010053867959
"XM_024447713.1",-0.229489677732473,0.19186615805285,0.558773997767035
"NR_122035.1",-0.0691598572835297,0.717061112641299,0.771978179442923
"YP_003024026.1",-0.215584588572058,0.621251397554293,0.70790925458053
"YP_003024027.1",-0.300611440114776,0.515113518815191,0.654929428645626
"YP_003024028.1",-0.316710021891634,0.451039377824783,0.627210939258274
"YP_003024029.1",-0.283915920454711,0.43081114561997,0.619730731378997
"YP_003024030.1",-0.29035133452926,0.630990404894147,0.713678695083084
"YP_003024031.1",-0.379035418109206,0.357118658283373,0.591649408291234
"YP_003024032.1",-0.264978095229263,0.469681036188717,0.633274252450919
"YP_003024033.1",-0.127427105321588,0.800991876711731,0.835116463226323
"YP_003024034.1",-0.322759001606797,0.472316442025664,0.634303258224722
"YP_003024035.1",-0.311949942193918,0.430326327926119,0.619730731378997
"YP_003024036.1",-0.248550047429693,0.566127647740421,0.679840323049418
"YP_003024037.1",-0.190675634834395,0.746561536856719,0.793569232532575
"YP_003024038.1",-0.264243258296716,0.502089794534914,0.650317286356074
"NM_002547.3",-0.321804065282948,0.215090051344883,0.563194774265304
"NM_006517.5",-0.256487591738957,0.0549162031157476,0.545909611026749
"NM_006729.5",-0.312011889754797,0.217999439482189,0.56321576745622
"NR_027456.1",-0.235247436964189,0.193075152549746,0.558773997767035
"NM_005044.5",-0.237803862725139,0.371714120463056,0.59764186712908
"NM_000216.4",-0.308638625923633,0.31588118209341,0.581253444207418
"NM_015691.3",-0.23208310598899,0.103489231413165,0.549307502251699
"NM_001830.4",-0.305361601996836,0.580136392881494,0.685852237813426
"NM_021109.4",-0.276986799778208,0.106174525067389,0.549307502251699
"NM_001323289.2",-0.325118608927786,0.356259671834218,0.591649408291234
"NM_030624.3",-0.320316537274217,0.064435729656226,0.545909611026749
"NM_001142386.3",-0.340977758402008,0.38977895360595,0.604092949446064
"NM_004615.3",-0.215614023827342,0.196916106055382,0.558773997767035
"NM_000898.5",-0.190346760914549,0.534210475138169,0.664042167981436
"XR_001755842.1",-0.276704159115584,0.265374017769661,0.570619246639045
"XR_001755717.2",-0.352671221655466,0.284210561053161,0.576279778478858
"NM_031407.7",-0.238662801992079,0.242895038171735,0.568326235965891
"NM_001348129.2",-0.372962150751091,0.0783096667827498,0.549307502251699
"XM_024452357.1",-0.320359255097074,0.113764704816036,0.549307502251699
"XM_017029378.2",-0.244848792625579,0.254158287444578,0.569377391725975
"NM_012310.5",-0.108796552124647,0.848914642472619,0.871358122092024
"XM_017029597.2",-0.34857119410525,0.125383939253853,0.549307502251699
"XM_017029908.1",-0.312498858627898,0.394164581477952,0.60497652538456
"NR_024582.1",0.396326185121617,0.0479339819026487,0.539994956293258
"NR_028379.1",-0.187338346115842,0.264939645667912,0.570619246639045
"NM_001008537.3",-0.331931178136827,0.245080221083077,0.568326235965891
"NM_000291.4",-0.2471610171498,0.261962844667467,0.570619246639045
"NM_030763.3",-0.243071050893603,0.500009852354937,0.649945572312558
"NM_198450.6",-0.263300631034399,0.179655904189794,0.551616857755852
"NM_019117.5",-0.317949190135096,0.63510208838537,0.716131717033512
"NR_028407.3",-0.169026719887253,0.329491152604174,0.58567229086859
"NR_146589.1",-0.2871387681475,0.037565342591919,0.498888260147411
"XM_011530905.2",-0.378132389332692,0.449742022337921,0.62629141165905
"NM_024528.4",-0.217385168184364,0.141695123104937,0.549307502251699
"NM_002294.3",-0.355493004881525,0.234117866113593,0.568326235965891
"NM_013995.2",-0.292809251731371,0.344675192994662,0.591021307642899
"NM_007325.5",-1.32633482877396,0.00302219031327736,0.0984758641404984
"NR_110410.1",-0.283655487888607,0.260560220754368,0.570619246639045
"NM_001448.3",-0.26359183492159,0.596499826647421,0.693999027465619
"NM_000194.3",-0.288687190886995,0.31552032871733,0.58106914903701
"XR_002958766.1",-0.272555918637774,0.221453604235587,0.564833291366053
"NM_004114.5",-0.195945981036426,0.583221891864426,0.687758530008612
"NR_104228.1",-0.313595550966561,0.164666632094622,0.549307502251699
"NM_000808.4",-0.413953418167271,0.326547872739768,0.5838402163658
"NM_004344.3",-0.291961739044865,0.0540918170417586,0.545909611026749
"NR_073156.2",-0.224015085284712,0.338302694512171,0.591021307642899
"NM_023934.4",-0.206523077088395,0.132574643176929,0.549307502251699
"NM_001289.6",-0.335084400649159,0.0457403663584365,0.53486718725591
"NM_013239.5",0.605039420674412,0.0295470897042199,0.46442580022893
"NM_001636.4",0.992176089109655,0.00013807457340869,0.00696376109365565
"NM_015419.4",-0.280097466699724,0.400107313226409,0.606943351942235
"NR_034031.1",-0.108634972244914,0.622325200342105,0.708676471928471
"NM_078628.1",-0.292851940733719,0.0759197961604895,0.549307502251699
"NR_110506.1",-1.33696311507128,7.22892031661934e-08,9.114725616607e-06
"NR_026551.2",-0.182721558125784,0.223826113824707,0.567084954689654
"NM_002893.4",-0.299834198051971,0.134908051337797,0.549307502251699
"NM_001412.4",-0.211194500568502,0.272215650951447,0.571266423629509
"NM_153270.3",-0.18675861853438,0.646351998146904,0.723295695398812
"NM_015884.4",-0.304405411634143,0.15520398831201,0.549307502251699
"NM_006406.2",-0.219484691895855,0.186010832387958,0.55350442981656
"XM_024452421.1",-0.316110689439294,0.0394136490438248,0.508853220345749
"NM_001415.4",-0.0488117435665356,0.655509993604263,0.729602372463006
"NM_139058.3",-0.0597798140034125,0.809310960583473,0.841520898419531
"XR_430492.1",-0.240236583943865,0.295022393282937,0.576279778478858
"NM_031442.4",-0.317737836248867,0.0924376923523036,0.549307502251699
"NM_021083.4",-0.405521644213546,0.266453185335983,0.57107942069165
"NM_000397.4",-0.340732954922564,0.268656226537263,0.57107942069165
"NM_006520.3",-0.316734146001173,0.236090606383286,0.568326235965891
"NM_021242.5",-0.163676955475038,0.432830581456789,0.620593055785049
"NM_005765.3",-0.295538436552619,0.170994893616959,0.549307502251699
"NM_000266.4",-0.351945365307348,0.094896480233808,0.549307502251699
"NM_173794.4",-0.233355217470741,0.0556745759401808,0.545909611026749
"NR_015378.3",-0.207770514047363,0.151443363301947,0.549307502251699
"NM_019886.4",-0.156303525334699,0.509067441235407,0.653298740874049
"NM_006915.3",-0.30668857715581,0.063094064777802,0.545909611026749
"XR_001756002.1",-0.18016321784404,0.239178002028922,0.568326235965891
"XM_017029779.2",-0.287135629220109,0.285945480104566,0.576279778478858
"XM_017029777.1",-0.251870087253878,0.341995998791357,0.591021307642899
"XM_017029781.1",-0.290337742112594,0.160559137195538,0.549307502251699
"NR_024616.1",-0.169700081134028,0.352447600433346,0.591021307642899
"NM_001371072.1",0.118757000839167,0.716865868190656,0.771978179442923
"NM_003446.3",-0.248236850532534,0.101573136718105,0.549307502251699
"NM_006579.3",-0.191520351875552,0.198857183807348,0.559438789746041
"NM_006743.5",-0.279503461837991,0.169033373472731,0.549307502251699
"NM_001166426.3",-0.104871127878656,0.638693235260508,0.718000487092617
"NM_013271.5",0.031285460863506,0.904266541134467,0.917394776732536
"NM_006875.4",-0.261757653893598,0.392135255512206,0.604912838207111
"NM_020137.5",-0.255785908733481,0.271663113588901,0.571266423629509
"NM_007213.3",-0.238231868015603,0.207978316133737,0.560505105142553
"NM_001029896.2",-0.312031244688646,0.0372368566296819,0.497603852359756
"NM_002668.3",-0.215227380243587,0.339336737281953,0.591021307642899
"NM_003179.2",-0.157659921805482,0.68923943085675,0.752938998797104
"NR_026742.1",-0.229703706996631,0.146471503264838,0.549307502251699
"NM_001145073.3",-0.249972898135743,0.234805828658254,0.568326235965891
"NM_018159.4",-0.293390031079223,0.299922287135698,0.576279778478858
"NM_018094.5",-0.299816183916219,0.144111260925447,0.549307502251699
"NM_018969.5",-0.0922857460639407,0.683036904564704,0.74888734337907
"XM_006724582.4",-0.469269230579216,0.286300312354505,0.576279778478858
"XM_006724581.4",-0.294023663053096,0.271984928991456,0.571266423629509
"NM_001243197.2",-0.327964647383369,0.0720582258637614,0.549307502251699
"NM_004463.3",-0.195219457736843,0.448598113228592,0.625792767809425
"XM_017029952.1",-0.312035281870132,0.0644930712919088,0.545909611026749
"NM_014061.5",-0.226473666804811,0.330152319554199,0.585949649147599
"XR_002958762.1",-0.298252563112316,0.211499446943283,0.561260454319582
"NR_136705.1",-0.207240571623371,0.445328355926674,0.624421858464293
"NM_013444.3",-0.289479304976376,0.235505588205458,0.568326235965891
"NR_002308.1",-1.7214922244156,1.10920073641119e-05,0.00073946715760746
"NR_027139.2",-0.280525187850602,0.0663121475221375,0.545909611026749
"NM_007157.3",-0.285072735538267,0.203215113453471,0.55966175594973
"NM_007156.4",-0.2562213529641,0.128439645173038,0.549307502251699
"NM_001012968.3",-0.291685369511818,0.0731180584375866,0.549307502251699
"NM_152424.4",-0.270934686953896,0.227132838534362,0.568279898739505
"NM_004429.4",-0.147374841178002,0.606411498761377,0.69993765031164
"NM_015686.2",-0.225089444945173,0.172972512442445,0.549307502251699
"NM_005120.3",-0.211427565791614,0.233654765162047,0.568326235965891
"NM_001024455.4",-0.255397126424679,0.231522867371134,0.568326235965891
"NM_001007.5",-0.0624471796627384,0.72075559610673,0.773884188985418
"NM_001042506.1",-0.332651706018673,0.544756462714508,0.671003670537363
"NM_001012977.3",-0.0985883665018502,0.862170501072235,0.881316338776694
"NM_021963.4",-0.314968649988881,0.41306513305706,0.611328131393281
"NR_001564.2",-0.258143681215958,0.852753184459236,0.873383095508311
"XR_002958817.1",-0.355463397408002,0.0710251662185496,0.549307502251699
"NR_030737.1",-0.632956595160296,0.0124547760759599,0.299764243028391
"NM_138703.5",-0.30422621287213,0.196380634001265,0.558773997767035
"NM_020932.3",-0.289734194274049,0.406902818636158,0.608272101793166
"NM_001866.3",-0.304569647870089,0.126488591378818,0.549307502251699
"NM_001029891.3",-0.325070679812723,0.108935953658409,0.549307502251699
"NM_015975.5",-0.290629972407422,0.103540437188804,0.549307502251699
"NM_004867.5",-1.15685664360872,5.05726690036048e-06,0.000362125284223343
"NM_000307.5",-0.200112075268054,0.364166178921439,0.595311115486005
"XM_017029803.1",-0.26719780134439,0.259249817488385,0.570619246639045
"NM_080832.3",-0.302118413358405,0.164391557427335,0.549307502251699
"NM_004538.6",-0.267979330667301,0.374450112284645,0.599120179655431
"XR_001755656.2",-0.349203495065125,0.0397458926002858,0.508853220345749
"NM_021637.3",-0.291876356940864,0.294667777775815,0.576279778478858
"NM_001145951.2",-0.255319838127242,0.246485583657331,0.568326235965891
"NM_001256155.2",-0.257171351201967,0.319817637421808,0.58193741763079
"NM_016608.2",-0.289830298636933,0.0599111462326442,0.545909611026749
"XM_005262141.3",-0.292905652267877,0.275838378983986,0.571266423629509
"XM_017029904.1",-0.303942055843869,0.276376857668635,0.571513255573891
"NM_080390.4",-0.253912306396893,0.12026671554878,0.549307502251699
"NM_001012978.3",-1.65304628253154,9.9055522939285e-05,0.00517587417160228
"NM_021992.3",-0.241996947860704,0.0923882035008387,0.549307502251699
"NM_018476.4",-0.288635187701007,0.263003136501735,0.570619246639045
"NM_001080425.4",-2.75673250686001,1.49028984110761e-08,2.61929729649217e-06
"NM_001012979.3",-0.156847837983527,0.437577498202877,0.622809690693665
"NM_014380.3",-0.229240396003765,0.20766837766718,0.560505105142553
"NR_038978.1",-0.214001942312947,0.273146575214499,0.571266423629509
"XR_001755935.2",-0.28512625316394,0.176133548350945,0.549492315698494
"NM_016370.4",-0.326722771681242,0.200801026606688,0.559438789746041
"XM_011531012.3",-0.280643235617044,0.123979106298897,0.549307502251699
"NR_039980.1",-0.238485712472564,0.116153246254488,0.549307502251699
"NM_207318.4",-0.711498711455034,0.076936728127792,0.549307502251699
"NM_002764.4",-0.438196868478777,0.0674613552561841,0.548005406842952
"NM_001015881.2",-0.372626912444887,0.154759370189605,0.549307502251699
"NM_004089.4",-0.247248728602413,0.382081795500081,0.601564762037203
"NM_006667.5",-0.969653312837822,0.000646209922322009,0.0275589525696151
"NM_001152.5",-0.228086497615471,0.0340890129429897,0.482448415805165
"NM_001000.4",0.19815905765256,0.520823008476694,0.657567209715632
"NM_006978.3",-0.274169961281415,0.0891330944103166,0.549307502251699
"NM_004541.4",-0.296026521799573,0.0545603001691156,0.545909611026749
"NM_001079872.1",-0.0888408574120959,0.799194227382495,0.833541902323049
"NM_014060.3",-0.618035279954066,0.0228859195753538,0.416487365749303
"NM_012084.4",-3.34710080235526,3.12100554393411e-18,1.81018321548178e-14
"NM_001013628.3",-0.238938606211376,0.320687545662694,0.58193741763079
"NM_017413.5",-0.225630979902871,0.38093759957928,0.601197767113806
"NM_004794.3",-0.304375259090861,0.388848277133718,0.60391864172086
"NM_016024.4",-0.276385437672301,0.016124686125208,0.347669812365079
"NR_027141.2",-1.56821345751644,6.79156786437948e-11,2.07321545333689e-08
"NM_032458.3",-0.32799488280708,0.0774028499066841,0.549307502251699
"NM_001163438.2",-0.316154264445487,0.293103544845314,0.576279778478858
"NM_001078173.2",-0.167752620877802,0.174455604707686,0.549307502251699
"NM_001078171.2",-0.140009727512578,0.399636371056077,0.606943351942235
"XR_002958812.1",-0.300397295722476,0.0674267984330092,0.548005406842952
"NM_001078172.1",-0.0818237662565365,0.639849805854282,0.71865392601759
"NM_001348255.2",-0.18953517562176,0.503015371637711,0.650644325490349
"NM_203306.3",-0.239987531437292,0.329032156006638,0.585496458402234
"NM_001164803.2",-0.285104016230082,0.149978020733546,0.549307502251699
"NM_003413.4",-0.286531695665741,0.602922266193291,0.697437005169742
"NM_001271560.1",-0.259461278559996,0.115276596521525,0.549307502251699
"NM_005634.2",-0.049773668411901,0.954619527019798,0.961081974781258
"NR_028344.1",-0.264054508168168,0.610689548193253,0.701942009417532
"NM_004065.2",-0.253843701691506,0.436865663647564,0.622407479527357
"NM_012317.4",-0.167966818651936,0.511499819695197,0.654581083085987
"NR_027455.5",-0.0541887757826236,0.714217690178733,0.770261198547063
"XM_011531181.3",-0.0755249622892643,0.73101783141219,0.781981450053615
"NM_001017980.3",-0.355393801298667,0.248584616452318,0.568326235965891
"NM_018558.4",-0.360280508632861,0.235117977869711,0.568326235965891
"NM_032882.5",-0.192589166709873,0.3535212157208,0.591021307642899
"NM_001354980.2",-0.257448277208793,0.560633120594382,0.67686763102569
"NM_001711.6",-0.52175141390635,0.0781674051489321,0.549307502251699
"XR_001755693.2",-0.264072776246977,0.52868388095545,0.661730842616796
"NM_001303513.2",-0.317088117544057,0.196752031804512,0.558773997767035
"NR_000011.1",-0.325047283947315,0.0910940329094821,0.549307502251699
"XM_011531191.2",-0.269377832228985,0.291910558201923,0.576279778478858
"NR_103768.1",-0.261961366560746,0.147206279634904,0.549307502251699
"NM_001493.3",-0.228929926257607,0.352646683396232,0.591021307642899
"NM_004699.4",-0.13824642629231,0.372082014693827,0.597804898954071
"NM_017514.5",-0.120273961804412,0.380262774128657,0.600469395574792
"NM_006014.4",-0.105983612309614,0.375761297837081,0.599462877480021
"NM_014235.5",-0.215482371123219,0.252068205718991,0.568911684727844
"NM_012151.3",-0.318463443250145,0.311030379113511,0.578939730057242
"NM_001018024.3",-0.378977439072518,0.162431763871957,0.549307502251699
"XM_005274751.4",-0.26349823056451,0.241716990651462,0.568326235965891
"NM_171998.4",-0.304934973558896,0.210384662545892,0.560608659463852
"XM_017030079.1",-0.697570535006654,0.620573171842097,0.707553449318687
"NR_028062.1",-0.723272690632463,0.591285077550873,0.690974539981287
"NM_004654.4",-0.604760849964935,0.682640556123057,0.748735859590342
"NM_001008.4",-0.488581182700068,0.757592092538145,0.800923712909044
"NR_001545.2",-0.768101192456192,0.635220490241154,0.716131717033512
"NM_004202.3",-0.71078643134071,0.616161897932993,0.705436045797742
"NR_045128.1",-0.582759058882272,0.696684421534282,0.757888821324753
"NM_147156.4",-0.148966374888574,0.499866264620085,0.649945572312558
"NM_078468.3",-0.468464442149454,0.0573781749008336,0.545909611026749
"NM_078469.3",-0.302891513984823,0.0158714768590292,0.34348718575511
"NM_016567.4",-0.357080343641907,0.263094491474148,0.570619246639045
"XM_017016191.2",-0.193992763465819,0.445782110109373,0.624421858464293
"NR_038284.1",-0.282319428174845,0.127464077655724,0.549307502251699
"NM_014688.4",-0.238548382607552,0.351465001472827,0.591021307642899
"NM_002438.4",-0.31048733546783,0.371861241116699,0.59764186712908
"NR_109827.2",-0.685197441011464,0.00127406380536149,0.0502691841571198
"NM_022146.5",-0.288753076711247,0.607641910774456,0.700799976633892
"NM_001002762.4",-0.22961209385077,0.182258731591594,0.552516556007626
"NR_120613.1",-0.296257402980602,0.0602459971938236,0.545909611026749
"NM_017551.3",-0.195644625668661,0.339322136035081,0.591021307642899
"NM_012465.4",-0.320186962721176,0.521091110340817,0.657599747601553
"NM_024954.5",-0.180135206228929,0.297847762120369,0.576279778478858
"XM_024448221.1",-0.289359714174833,0.307440419415207,0.578010053867959
"NM_014631.2",-0.119711150093005,0.646832219263574,0.723693455194585
"NM_014978.3",-0.18484974917824,0.620421638580808,0.707553449318687
"XM_017016038.1",-0.338742184721616,0.250831405668279,0.568326235965891
"NM_001347864.2",-0.286711746897267,0.348331216133177,0.591021307642899
"NM_152643.8",-0.254786932011855,0.147758612345382,0.549307502251699
"NM_001351277.2",-0.195329987700025,0.471198099910665,0.633506949346745
"NM_018702.4",-0.236010977184406,0.465771958932632,0.632072382267025
"NR_131187.1",-0.262871219246754,0.50743612154135,0.652352665937368
"NM_002216.3",-0.248320805467215,0.415093832694588,0.612293419682432
"NM_031455.4",-0.346312361247889,0.24081032156995,0.568326235965891
"NM_001282658.2",-0.164778799471113,0.590952231331623,0.690754321185694
"XR_930473.1",-0.196288241022809,0.400927421832242,0.607181702018353
"XM_011519691.2",-0.313638273456506,0.139756910904909,0.549307502251699
"NM_001010908.2",-0.298499111096983,0.718073699109042,0.772122257106497
"XR_001747060.1",-0.193600933536262,0.246056473947623,0.568326235965891
"NR_160800.1",-0.210498616371642,0.266729831477934,0.57107942069165
"NM_022365.4",-0.292345360201759,0.200346389225138,0.559438789746041
"XM_017015929.1",-0.285685714540548,0.350487718268675,0.591021307642899
"NR_024380.1",-0.26288941674682,0.445151612487074,0.624421858464293
"NM_020975.6",-0.385068755808019,0.247933556616986,0.568326235965891
"NR_047558.1",-0.270499422771884,0.218316185276011,0.56321576745622
"NR_033842.1",-0.169291528064842,0.501225964091185,0.650150879923072
"XR_002956972.1",-0.30237597295457,0.0667182050024846,0.545909611026749
"NR_029388.2",-0.10551465572717,0.644785590677268,0.721821352234734
"NR_003611.2",-0.252118525220752,0.480342637911456,0.638548544553391
"NM_005436.5",-0.307434431445046,0.168009120251797,0.549307502251699
"NM_014951.3",-0.335535444122013,0.484237450267853,0.639912784587275
"NM_001001330.3",-0.30364922277237,0.31356725828581,0.580390817912381
"NM_178011.5",-0.293505813439535,0.394590723367206,0.60497652538456
"NM_012238.5",-0.385355372711756,0.0303617474164811,0.468836208941421
"NM_022124.6",-0.187686287287352,0.638472487147525,0.718000487092617
"NM_001242546.1",0.66561935851037,0.00301357738527363,0.0984758641404984
"NM_007265.3",-0.344163888902755,0.128613444745836,0.549307502251699
"NR_038373.1",-0.220052479126627,0.285623417788284,0.576279778478858
"NM_144589.4",-0.287004562226043,0.167925323867044,0.549307502251699
"NM_004747.4",1.41159542200077,6.91322187490431e-06,0.000476826555179791
"NM_007055.4",-0.271502661099627,0.290084569540611,0.576279778478858
"NM_153367.4",-0.329650628608924,0.235300914788589,0.568326235965891
"NR_120611.1",-0.256657773246513,0.390219110667419,0.604092949446064
"NM_001351267.3",-0.239306402545926,0.310096345136091,0.578401098956506
"NM_014394.3",-0.277819261337429,0.103611515972837,0.549307502251699
"NR_024397.1",0.0452080854552114,0.773688086073252,0.812933133917548
"XM_017016311.2",-0.214098813876375,0.578455906178647,0.685097730701117
"NM_001346516.2",-0.318431315477762,0.0632512151971955,0.545909611026749
"NM_003061.3",-0.209727111828049,0.509997100890337,0.653697941472697
"NM_018425.3",-0.230346754829482,0.268733178185149,0.57107942069165
"NM_015960.3",-0.30642236032042,0.069227688612983,0.549307502251699
"XM_011539944.3",-0.269099401250324,0.157624775534244,0.549307502251699
"NM_005736.4",-0.226424370387014,0.373746413305026,0.599050312636983
"NM_032727.4",-0.293561397797081,0.467278853215942,0.632650584667186
"NM_130439.3",-0.261760394349616,0.246400003968213,0.568326235965891
"NM_005962.5",-0.602341728439733,0.10226007003553,0.549307502251699
"NM_198514.4",-0.313879354707062,0.0515558550237963,0.545909611026749
"NM_139169.5",-0.258188353295509,0.332124921739151,0.58747317660478
"XM_006717931.4",-0.231502374721002,0.599337675841915,0.695788334644337
"XM_005270002.4",-0.293614038294057,0.499270621973177,0.649694690645202
"NM_173791.5",-0.311349642353677,0.0397286056587495,0.508853220345749
"NM_153810.5",-0.298539096816576,0.115582131617672,0.549307502251699
"XM_024447793.1",-0.192077134795712,0.667551252646662,0.738366324817046
"NM_005308.3",-0.222306919425088,0.239644349598788,0.568326235965891
"XM_006717720.4",-0.190157116948096,0.713646535987401,0.76993115861736
"NM_024942.4",-0.3226412107302,0.164034039729287,0.549307502251699
"XR_001747204.1",-0.280244115384768,0.180135495745127,0.551699112871792
"NM_014661.4",-0.227495063518423,0.468696703064375,0.633274252450919
"XM_017015817.1",-0.238221519120897,0.410884349794202,0.610276371013155
"XM_017015474.1",-0.312191990835095,0.0575490321978703,0.545909611026749
"NM_174937.4",-0.247788952062132,0.628344109051489,0.712074215025134
"NM_001200049.3",-0.202849924425518,0.487124008170158,0.641422497669252
"NR_046330.1",-0.150628509978116,0.399730418440983,0.606943351942235
"NR_147612.1",-0.349498023331131,0.235092210795246,0.568326235965891
"XR_001747677.1",-0.208142644561669,0.283185898948886,0.576075458708354
"NM_012341.3",-0.214395502266657,0.360311993944062,0.593527283406861
"NM_014023.4",-0.261328479035475,0.317478774993644,0.581590498507938
"NR_160682.1",-0.327530333328943,0.104969760624922,0.549307502251699
"XM_011519515.3",-0.316184003926849,0.0518409268084698,0.545909611026749
"NM_019046.3",-0.225392639084879,0.196786998126567,0.558773997767035
"XR_001747246.2",-0.311849302150039,0.0875813874061703,0.549307502251699
"NR_120637.1",0.0158717194098035,0.973876474391944,0.976908258642905
"NR_126062.1",-0.228440982344436,0.640657012119241,0.719003612672523
"NR_125732.1",-0.20761850940112,0.392835831856168,0.60497652538456
"NM_018706.7",-0.221742448973908,0.173646802696019,0.549307502251699
"NM_016299.4",-0.262314450528966,0.152134060756428,0.549307502251699
"NR_103464.2",-0.350130268741199,0.0517553144673374,0.545909611026749
"NM_001039844.3",-0.212570012859669,0.560154874827611,0.676466752219211
"NR_038921.1",-0.309714554960025,0.139592156860194,0.549307502251699
"NM_012071.4",-0.488137150829164,0.00201958870380141,0.0732100905128011
"NM_005180.9",-0.170864296871373,0.544172372612294,0.670675682352594
"NR_036533.1",-0.197121294222742,0.501995986174481,0.650317286356074
"NM_012228.4",-0.289863206674402,0.108262272649942,0.549307502251699
"NM_001145373.2",-0.285916136718936,0.0538757076793869,0.545909611026749
"NM_001134366.2",-0.355436565310363,0.455093920876819,0.628612703283056
"NR_026795.1",-0.188682251328865,0.519950944557782,0.657018622752753
"NR_003525.2",-0.211549915245211,0.336538269954757,0.58949241492561
"NR_033805.1",-0.264722547717874,0.216220405896884,0.563194774265304
"NM_012342.3",-0.278349209226456,0.247489503555422,0.568326235965891
"NM_018109.3",-0.287947849521077,0.044021558164908,0.52753106891832
"NM_004521.3",-0.147480714073826,0.400159152072484,0.606943351942235
"XR_930807.2",-0.215262487189129,0.198983615724764,0.559438789746041
"NM_031866.2",-0.200356714605709,0.70006552209235,0.760044322024525
"XR_930820.2",-0.21419714292517,0.639981927894607,0.718663152330827
"NR_003086.1",-0.27321319947013,0.521694928130746,0.657788482026861
"NR_024497.2",0.045505561888833,0.839179281342853,0.864518620211109
"NR_026827.1",-0.310824611730743,0.385163048177404,0.603171716673835
"NR_026777.2",-0.310056146682759,0.0380218035892569,0.503485070360022
"NM_014753.4",-0.34532313971986,0.0889489498993467,0.549307502251699
"XR_001747440.1",-0.0586510281049574,0.83126473222983,0.858347061942854
